item_id,user_id,Titulo,genres,developer,price,recommend,anios,playtimeTotal,Action,Indie,RPG,Simulation,Adventure,Strategy,Racing,Casual,FreetoPlay,MassivelyMultiplayer,Sports,EarlyAccess,Animation,Modeling,Education,Utilities,WebPublishing,VideoProduction,Desconocido
4000,76561198044169764,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,1490,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,tarjla,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,525,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198092227136,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,11778,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198068565589,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,533,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,AngryAinsley,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,64173,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,blowjobsfurdayzandgayz,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,blowjobsfurdayzandgayz,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,9723,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Astrelt,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,4564,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,de_triggered,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2786,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,gamerdude7892,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,356,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,gamerdude7892,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,361,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,BITCHPLESE,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,58660,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198007342405,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,19328,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198007342405,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,10017,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198007342405,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,37,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198081496844,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,5740,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,bobseagull,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,bobseagull,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,bobseagull,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,55217,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,bobseagull,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3272,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,bobseagull,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,244,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,bobseagull,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,55217,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,BugsyBro,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3125,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,BugsyBro,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,BugsyBro,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3235,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,BugsyBro,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,10104,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,aquelecaraqfazaquilo,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,13227,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ConkerBirdy,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2379,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ConkerBirdy,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,12447,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ConkerBirdy,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,1959,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198067721589,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,860,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,kggj,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,7066,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,kggj,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,18906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,harrisonnorris,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,6469,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,OfficialSenix,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,0,2006,39547,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198071207551,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,12181,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198061039259,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,23037,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198061039259,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,523,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198061039259,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,1501,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,kanekicg,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,23773,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198101576470,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,53140,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Qzt,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,EnderRay10420,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,297,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198047208774,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,31070,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,tyrone266,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,228,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561197995338574,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,19345,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,LeBovin,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,25101,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,LeBovin,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,746,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198071445832,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,101784,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,luduwick,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,11294,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198080881484,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,19076,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,HAramabeeHarrrisssooon,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,13906,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,TDOJ3DTDO,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,115607,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198123074348,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2510,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198123074348,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,267,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,kylesimmonds,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,56144,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,kylesimmonds,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,7451,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198061796524,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2196,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,folkfrightsa,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,9792,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,pudjapu,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,14575,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,pudjapu,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,162,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,pudjapu,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,33,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ias19112000,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,936,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ias19112000,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,10213,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ias19112000,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,47594,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,jdrocks,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,13925,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,jdrocks,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,64139,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,jdrocks,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,699,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,jdrocks,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,1337,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,psn_jmcgamer12,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3514,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Justmatel,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,4293,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Justmatel,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2737,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,ducksswamp,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,130849,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198081529182,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2091,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198113520617,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,8314,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,NUZXD,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,46359,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,NUZXD,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,1248,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,linksupersayan,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,2472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,linksupersayan,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,8440,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,JohnDrew,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,20205,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,JohnDrew,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,333,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198055695334,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,26630,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198055695334,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,3974,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198063274178,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,17146,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,SpecGames,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,208,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,SpecGames,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,1260,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,76561198103927245,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,MistPony,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,15407,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,MistPony,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,13499,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,MistPony,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,11191,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,MistPony,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,915,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,Corber,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,12315,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000,MOOONSHINEBANDIT,Garry's Mod,"'Indie', 'Simulation'",Facepunch Studios,9.99,1,2006,13627,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,UTNerd24,Ultimate Doom,'Action',id Software,4.99,1,1995,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,Devmabby,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,958,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,76561197968887720,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,130,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,gamerexq,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,mikeyg74,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,305,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,mikeyg74,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,1428,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,mikeyg74,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,mikeyg74,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,666,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,mikeyg74,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,513,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,76561198065340949,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,0,2007,773,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,killjoy149,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,663,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,killjoy149,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,killjoy149,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,ramphastidae,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,995,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,gwayne,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,RedBearAKM,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,302,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,fuckoffandstopsharingmyprofile,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,fuckoffandstopsharingmyprofile,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,72,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,Taariqamozilla,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,70,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,rabbidscool,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7670,rabbidscool,BioShock™,"'Action', 'RPG'","2K Boston,2K Australia",19.99,1,2007,898,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15700,yoford,Oddworld: Abe's Oddysee®,'Adventure',Oddworld Inhabitants,2.99,1,1997,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20900,AzzX,The Witcher: Enhanced Edition Director's Cut,"'Action', 'RPG'",CD PROJEKT RED,9.99,1,2008,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20900,76561197996524718,The Witcher: Enhanced Edition Director's Cut,"'Action', 'RPG'",CD PROJEKT RED,9.99,1,2008,693,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20900,theoretical_xp,The Witcher: Enhanced Edition Director's Cut,"'Action', 'RPG'",CD PROJEKT RED,9.99,1,2008,122,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22000,76561198155221846,World of Goo,'Indie',2D BOY,9.99,1,2008,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,Pinki3,Bully: Scholarship Edition,"'Action', 'Adventure'",Rockstar New England,14.99,1,2008,391,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,proletar666,Bully: Scholarship Edition,"'Action', 'Adventure'",Rockstar New England,14.99,1,2008,1261,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,proletar666,Bully: Scholarship Edition,"'Action', 'Adventure'",Rockstar New England,14.99,1,2008,165,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12200,76561198035287574,Bully: Scholarship Edition,"'Action', 'Adventure'",Rockstar New England,14.99,1,2008,95,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9480,1snap,Saints Row 2,'Action',Volition,9.99,1,2009,854,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,Posiblydead,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,1146,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,jawdoe,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,5657,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,Wasabiforgaming,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,402,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,Agnt007,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,130,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,oishigreenteaisaverynicedrink,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,90,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,76561198044621638,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,711,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,76561198039397758,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,125,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,Green_Nimrod,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,417,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17410,76561198071430243,Mirror's Edge™,"'Action', 'Adventure'",DICE,19.99,1,2009,353,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
